arrive_time,task_id,rtl
2022-05-08 15:15:26.701501,9eeedc12-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:26.710363,9eeee1b2-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:26.714373,9eeeddfc-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:26.720095,9eeede92-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:26.722413,9eeee130-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:26.727754,9eeedd70-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:26.729921,9eeedc94-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:26.732907,9eeede42-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:26.735837,9eeeddb6-ce21-11ec-bf2b-fb218f9a89cd,13
2022-05-08 15:15:26.738906,9eeedcda-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:26.743445,9eeedd34-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:26.747032,9eeedee2-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:26.748749,9eeedf1e-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:26.753022,9eeedf64-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:26.754400,9eeedfa0-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:26.759176,9eeee05e-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:26.756272,9eeee022-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:26.765411,9eeee0a4-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:26.768953,9eeee0ea-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:26.772057,9eeee16c-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:26.773663,9eeee1f8-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:26.776543,9eeee23e-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:26.781225,9eeee298-ce21-11ec-bf2b-fb218f9a89cd,12
2022-05-08 15:15:26.783913,9eeee2de-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:26.787016,9eeee324-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:26.789590,9eeee39c-ce21-11ec-bf2b-fb218f9a89cd,12
2022-05-08 15:15:26.792799,9eeee3f6-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:26.794422,9eeee446-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:26.798234,9eeee48c-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:26.799951,9eeee4d2-ce21-11ec-bf2b-fb218f9a89cd,12
2022-05-08 15:15:26.805532,9eeee518-ce21-11ec-bf2b-fb218f9a89cd,12
2022-05-08 15:15:26.802487,9eeee55e-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:26.809487,9eeee61c-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:26.806881,9eeee59a-ce21-11ec-bf2b-fb218f9a89cd,8
2022-05-08 15:15:26.815113,9eeee5e0-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:26.816703,9eeee662-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:26.821496,9eeee6a8-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:26.823463,9eeee6e4-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:26.825663,9eeee72a-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:26.829935,9eeee784-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:26.832949,9eeee84c-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:26.834622,9eeee87e-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:26.837375,9eeee8b0-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:26.839811,9eeee8ec-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:26.843858,9eeee950-ce21-11ec-bf2b-fb218f9a89cd,8
2022-05-08 15:15:26.846534,9eeee914-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:27.404603,9eeeeaf4-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:27.411926,9eeeea5e-ce21-11ec-bf2b-fb218f9a89cd,12
2022-05-08 15:15:27.415363,9eeeea2c-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:27.410776,9eeee9fa-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:27.413016,9eeeedb0-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:27.421345,9eeeec20-ce21-11ec-bf2b-fb218f9a89cd,8
2022-05-08 15:15:27.414082,9eeee9c8-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:27.416953,9eeee996-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:27.428034,9eeeea90-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:27.432269,9eeeeac2-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:27.435785,9eeef04e-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:27.437183,9eeeeb58-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:27.441693,9eeef0f8-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:27.446172,9eeef1c0-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:27.449714,9eeef224-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:27.448299,9eeef1e8-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:27.456669,9eeef24c-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:27.458088,9eeeeb8a-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:27.461822,9eeef346-ce21-11ec-bf2b-fb218f9a89cd,8
2022-05-08 15:15:27.466446,9eeef4cc-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:27.468568,9eeef6ac-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:27.470967,9eeeeb26-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:27.476368,9eeef67a-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:27.478759,9eeef63e-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:27.483523,9eeeebbc-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:27.488376,9eeeec52-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:27.490494,9eeeebee-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:27.494743,9eeeed1a-ce21-11ec-bf2b-fb218f9a89cd,8
2022-05-08 15:15:27.496655,9eeeec84-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:27.498420,9eeeecb6-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:27.505333,9eeeee14-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:27.503857,9eeeece8-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:27.507324,9eeeee5a-ce21-11ec-bf2b-fb218f9a89cd,12
2022-05-08 15:15:27.508778,9eeeed4c-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:27.513231,9eeeed7e-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:27.517332,9eeeef5e-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:27.520725,9eeeee96-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:27.524383,9eeeeefa-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:27.521938,9eeeeec8-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:27.528224,9eeeede2-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:27.529463,9eeeef2c-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:27.533070,9eeeefb8-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:27.536958,9eeeef86-ce21-11ec-bf2b-fb218f9a89cd,8
2022-05-08 15:15:27.539739,9eeeefea-ce21-11ec-bf2b-fb218f9a89cd,12
2022-05-08 15:15:27.542747,9eeef0c6-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:27.548932,9eeef12a-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:27.547475,9eeef080-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:27.553482,9eeef15c-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:27.555583,9eeef18e-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:27.560006,9eeef2b0-ce21-11ec-bf2b-fb218f9a89cd,12
2022-05-08 15:15:27.561810,9eeef27e-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:27.564611,9eeef2e2-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:27.567124,9eeef314-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:27.568588,9eeef558-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:27.569997,9eeef526-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:27.576136,9eeef5f8-ce21-11ec-bf2b-fb218f9a89cd,8
2022-05-08 15:15:27.577313,9eeef594-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:27.581294,9eeef742-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:27.585750,9eeef6de-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:27.587709,9eeef5c6-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:27.589059,9eeef774-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:27.594745,9eeef7a6-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:27.597703,9eeef710-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:27.599656,9eeef86e-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:27.603468,9eeef80a-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:27.607051,9eeef7d8-ce21-11ec-bf2b-fb218f9a89cd,8
2022-05-08 15:15:27.610565,9eeef8d2-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:27.612231,9eeef83c-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:27.616233,9eeef904-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:27.617862,9eeef8a0-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:27.619622,9eeef936-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:27.622580,9eeef01c-ce21-11ec-bf2b-fb218f9a89cd,13
2022-05-08 15:15:28.386948,9eeef9ea-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.389898,9eeef9b8-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:28.391792,9eeefaa8-ce21-11ec-bf2b-fb218f9a89cd,12
2022-05-08 15:15:28.395737,9eeef97c-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.398659,9eeefaee-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:28.401582,9eeefb2a-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:28.404639,9eeefa1c-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:28.405888,9eeefb66-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:28.407594,9eeefb98-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.411128,9eeefbca-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.414609,9eeefbfc-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:28.416494,9eeefc2e-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.420490,9eeefc60-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.424471,9eeefc92-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:28.426473,9eeefcc4-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.430290,9eeefd0a-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.433114,9eeefd3c-ce21-11ec-bf2b-fb218f9a89cd,8
2022-05-08 15:15:28.437640,9eeefda0-ce21-11ec-bf2b-fb218f9a89cd,8
2022-05-08 15:15:28.435925,9eeefd6e-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.441389,9eeefdd2-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:28.444722,9eeefe04-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.447064,9eeefe36-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.451285,9eeefe68-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:28.452704,9eeefec2-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.456492,9eeefe9a-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.459595,9eeefefe-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:28.463036,9eeeff62-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.464330,9eeeff26-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:28.467006,9eeeff8a-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.471534,9eeeffc6-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.473190,9eeeffee-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.476279,9eef002a-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:28.477723,9eef00e8-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:28.483889,9eef0084-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.488636,9eef0052-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.490802,9eef011a-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.495856,9eef00b6-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:28.496885,9eef014c-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:28.500629,9eef017e-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:28.501751,9eef01b0-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.502102,9eef01e2-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:28.502643,9eef0214-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:28.503599,9eef0246-ce21-11ec-bf2b-fb218f9a89cd,13
2022-05-08 15:15:28.504663,9eef0278-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.505875,9eef02dc-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:28.507074,9eef02aa-ce21-11ec-bf2b-fb218f9a89cd,8
2022-05-08 15:15:28.507662,9eef0354-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:28.508430,9eef0318-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.508985,9eef0390-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:28.510257,9eef03cc-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.511092,9eef03fe-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:28.512742,9eef0458-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:28.511887,9eef0430-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:28.513349,9eef0494-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:28.515416,9eef04ee-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:28.514858,9eef04bc-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:28.516353,9eef0520-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:28.517258,9eef0552-ce21-11ec-bf2b-fb218f9a89cd,12
2022-05-08 15:15:28.518355,9eef0584-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:28.519121,9eef05b6-ce21-11ec-bf2b-fb218f9a89cd,7
2022-05-08 15:15:28.519894,9eef05e8-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:28.521740,9eef061a-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:28.522768,9eef067e-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:28.524401,9eef064c-ce21-11ec-bf2b-fb218f9a89cd,8
2022-05-08 15:15:28.525213,9eef06b0-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.527247,9eef06e2-ce21-11ec-bf2b-fb218f9a89cd,12
2022-05-08 15:15:28.528655,9eef0746-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.530146,9eef0714-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:28.531085,9eef0778-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.532883,9eef07aa-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.533778,9eef07dc-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.535400,9eef08a4-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:28.537186,9eef080e-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.540058,9eef0840-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:28.542268,9eef0908-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:28.543475,9eef0872-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:28.545430,9eef08d6-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:28.547655,9eef0a16-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:28.550244,9eef0a3e-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:28.552574,9eef0ade-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.557072,9eef0b06-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.561303,9eef0b6a-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:28.560000,9eef093a-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.566199,9eef0976-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.567704,9eef09b2-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:28.569024,9eef0be2-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:28.572861,9eef0a7a-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:28.578608,9eef0b42-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:28.577180,9eef0aa2-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:28.584121,9eef0ba6-ce21-11ec-bf2b-fb218f9a89cd,12
2022-05-08 15:15:28.582415,9eef09e4-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:28.588059,9eef0c1e-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:29.438813,9eef0c96-ce21-11ec-bf2b-fb218f9a89cd,8
2022-05-08 15:15:29.442256,9eef0cfa-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:29.444035,9eef0d5e-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:29.447697,9eef0d2c-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:29.451524,9eef0c5a-ce21-11ec-bf2b-fb218f9a89cd,12
2022-05-08 15:15:29.454869,9eef0dc2-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:29.458098,9eef0d90-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:29.459730,9eef0e26-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:29.465147,9eef0cc8-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:29.463749,9eef0dea-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:29.472028,9eef0eb2-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:29.469452,9eef0e4e-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:29.477486,9eef0f16-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:29.479134,9eef0eee-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:29.483344,9eef0e8a-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:29.486386,9eef10ec-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:29.490822,9eef111e-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:29.489471,9eef0f7a-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:29.493874,9eef129a-ce21-11ec-bf2b-fb218f9a89cd,12
2022-05-08 15:15:29.495537,9eef12f4-ce21-11ec-bf2b-fb218f9a89cd,8
2022-05-08 15:15:29.501359,9eef138a-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:29.503327,9eef120e-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:29.508156,9eef0f48-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:29.511387,9eef1498-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:29.516187,9eef0fc0-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:29.514738,9eef15f6-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:29.519459,9eef1056-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:29.522190,9eef16c8-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:29.525346,9eef1088-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:29.529346,9eef1024-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:29.532896,9eef0ff2-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:29.536853,9eef11b4-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:29.535175,9eef10ba-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:29.542442,9eef11e6-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:29.546171,9eef172c-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:29.548192,9eef1272-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:29.552307,9eef1754-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:29.555745,9eef1812-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:29.559409,9eef12cc-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:29.561852,9eef1240-ce21-11ec-bf2b-fb218f9a89cd,8
2022-05-08 15:15:29.566689,9eef1358-ce21-11ec-bf2b-fb218f9a89cd,7
2022-05-08 15:15:29.565013,9eef1326-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:29.572581,9eef13e4-ce21-11ec-bf2b-fb218f9a89cd,12
2022-05-08 15:15:29.577801,9eef18f8-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:29.575692,9eef13b2-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:29.579550,9eef1420-ce21-11ec-bf2b-fb218f9a89cd,8
2022-05-08 15:15:29.582970,9eef145c-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:29.584538,9eef14fc-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:29.587537,9eef14d4-ce21-11ec-bf2b-fb218f9a89cd,8
2022-05-08 15:15:29.588898,9eef152e-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:29.590110,9eef15c4-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:29.592527,9eef1556-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:29.593953,9eef159c-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:29.594854,9eef163c-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:29.598285,9eef1696-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:29.599818,9eef166e-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:29.600579,9eef16fa-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:29.603440,9eef1786-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:29.605432,9eef17e0-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:29.604383,9eef1a10-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:29.606801,9eef17ae-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:29.607955,9eef183a-ce21-11ec-bf2b-fb218f9a89cd,12
2022-05-08 15:15:29.612933,9eef1b50-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:29.609934,9eef1b28-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:29.616799,9eef1bb4-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:29.618364,9eef186c-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:29.622911,9eef189e-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:29.625002,9eef18c6-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:29.629315,9eef1c2c-ce21-11ec-bf2b-fb218f9a89cd,8
2022-05-08 15:15:29.632142,9eef192a-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:29.635367,9eef1952-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:29.638534,9eef19b6-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:29.640001,9eef1984-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:29.643960,9eef1cfe-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:29.648664,9eef1a74-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:29.647269,9eef1a42-ce21-11ec-bf2b-fb218f9a89cd,9
2022-05-08 15:15:29.652549,9eef1a9c-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:29.656498,9eef19de-ce21-11ec-bf2b-fb218f9a89cd,10
2022-05-08 15:15:29.658167,9eef1ace-ce21-11ec-bf2b-fb218f9a89cd,8
2022-05-08 15:15:29.661872,9eef1af6-ce21-11ec-bf2b-fb218f9a89cd,11
2022-05-08 15:15:29.665233,9eef1b82-ce21-11ec-bf2b-fb218f9a89cd,10
